N,N-grama,Freq,ratio,sentimiento
3,muy decepcionada con,47,18.8,negativo
3,no funciona es,47,18.8,negativo
3,lo único bueno,103,18.727272727272727,negativo
3,semanas y no,28,18.666666666666668,negativo
3,una mala compra,56,18.666666666666668,negativo
3,recibido el artículo,28,18.666666666666668,negativo
3,ya no va,28,18.666666666666668,negativo
3,he recibido este,28,18.666666666666668,negativo
3,muy baja calidad,176,18.526315789473685,negativo
3,no entiendo cómo,37,18.5,negativo
3,la devolución no,74,18.5,negativo
3,ha gustado nada,416,18.488888888888887,negativo
3,al vendedor y,120,18.46153846153846,negativo
3,el dinero a,46,18.4,negativo
3,me encuentro con,46,18.4,negativo
3,muy mal la,55,18.333333333333332,negativo
3,no vale nada,55,18.333333333333332,negativo
3,no estoy contenta,55,18.333333333333332,negativo
3,no ha durado,155,18.235294117647058,negativo
3,el vendedor no,355,18.205128205128204,negativo
3,plazo de devolución,36,18.0,negativo
3,no duró ni,27,18.0,negativo
3,roto y no,54,18.0,negativo
3,ni siquiera me,45,18.0,negativo
3,lo pedí hace,36,18.0,negativo
3,ni siquiera se,54,18.0,negativo
3,nada porque no,27,18.0,negativo
3,y ni siquiera,72,18.0,negativo
3,dos meses no,27,18.0,negativo
3,año y ya,27,18.0,negativo
3,el dinero se,27,18.0,negativo
3,nada no tiene,27,18.0,negativo
3,y no funcionan,27,18.0,negativo
3,devolución ya que,27,18.0,negativo
3,probado con varios,27,18.0,negativo
3,espero que amazon,27,18.0,negativo
3,aún no me,196,17.818181818181817,negativo
3,ha pasado el,71,17.75,negativo
3,recibido el producto,186,17.714285714285715,negativo
3,a devolver el,44,17.6,negativo
3,no funciona he,44,17.6,negativo
3,nada no se,88,17.6,negativo
3,ha durado meses,70,17.5,negativo
3,devolver el dinero,35,17.5,negativo
3,un mes la,35,17.5,negativo
3,y sigo sin,35,17.5,negativo
3,no me dan,61,17.428571428571427,negativo
3,y no funciona,260,17.333333333333332,negativo
3,no pega en,26,17.333333333333332,negativo
3,llegado y me,26,17.333333333333332,negativo
3,no me contesta,26,17.333333333333332,negativo
3,ha venido el,26,17.333333333333332,negativo
3,ya está roto,26,17.333333333333332,negativo
3,el de noviembre,43,17.2,negativo
3,descontento con la,34,17.0,negativo
3,el vendedor ni,34,17.0,negativo
3,funcionar y no,34,17.0,negativo
3,la semana se,34,17.0,negativo
3,falta una pieza,34,17.0,negativo
3,una decepción no,34,17.0,negativo
3,no funciona lo,76,16.88888888888889,negativo
3,es una basura,42,16.8,negativo
3,lo mal que,25,16.666666666666668,negativo
3,devolvieron el importe,25,16.666666666666668,negativo
3,ya no carga,50,16.666666666666668,negativo
3,puedo opinar del,25,16.666666666666668,negativo
3,han entregado el,25,16.666666666666668,negativo
3,para nada por,25,16.666666666666668,negativo
3,mala suerte pero,25,16.666666666666668,negativo
3,pasado más de,25,16.666666666666668,negativo
3,he quedado sin,25,16.666666666666668,negativo
3,dura ni un,25,16.666666666666668,negativo
3,el reembolso no,25,16.666666666666668,negativo
3,y no cumple,25,16.666666666666668,negativo
3,el ordenador no,25,16.666666666666668,negativo
3,llegado en mal,25,16.666666666666668,negativo
3,deja de cargar,25,16.666666666666668,negativo
3,y todavía estoy,25,16.666666666666668,negativo
3,tenía que llegar,58,16.571428571428573,negativo
3,me dicen que,207,16.56,negativo
3,de marzo y,33,16.5,negativo
3,lo recomiendo ni,33,16.5,negativo
3,devuelto el producto,66,16.5,negativo
3,de pésima calidad,66,16.5,negativo
3,me duró un,33,16.5,negativo
3,muy malo el,33,16.5,negativo
3,de funcionar me,33,16.5,negativo
3,llego el pedido,41,16.4,negativo
3,lo devuelvo por,49,16.333333333333332,negativo
3,lo barato sale,155,16.31578947368421,negativo
3,he recibido el,447,16.254545454545454,negativo
3,todavía no ha,65,16.25,negativo
3,esperando que me,65,16.25,negativo
3,de funcionar en,65,16.25,negativo
3,llegado el pedido,97,16.166666666666668,negativo
3,ya no funciona,290,16.11111111111111,negativo
3,barato sale caro,152,16.0,negativo
3,mala calidad la,80,16.0,negativo
3,ni un día,48,16.0,negativo
3,una fecha de,24,16.0,negativo
3,funciona nada bien,24,16.0,negativo
3,entre el y,40,16.0,negativo
3,devuelvo el producto,24,16.0,negativo
3,en fin no,56,16.0,negativo
3,no e recibido,32,16.0,negativo
3,baja calidad el,40,16.0,negativo
3,no sirve se,24,16.0,negativo
3,durado dos meses,24,16.0,negativo
3,se os ocurra,32,16.0,negativo
3,una cosa es,24,16.0,negativo
3,para su devolución,24,16.0,negativo
3,calidad a los,24,16.0,negativo
3,ha llegado lo,40,16.0,negativo
3,en fin un,32,16.0,negativo
3,que ha durado,24,16.0,negativo
3,uso se rompió,24,16.0,negativo
3,mala calidad de,143,15.88888888888889,negativo
3,le doy una,103,15.846153846153847,negativo
3,que me llegue,71,15.777777777777779,negativo
3,de funcionar a,117,15.6,negativo
3,de abril y,39,15.6,negativo
3,un mes me,31,15.5,negativo
3,dicen que se,31,15.5,negativo
3,el reembolso y,31,15.5,negativo
3,no cumple lo,31,15.5,negativo
3,a su destino,31,15.5,negativo
3,no sirve no,54,15.428571428571429,negativo
3,es muy cutre,23,15.333333333333334,negativo
3,devolver no me,23,15.333333333333334,negativo
3,no compraré más,23,15.333333333333334,negativo
3,que hice el,23,15.333333333333334,negativo
3,funcionar no lo,23,15.333333333333334,negativo
3,esperar un mes,23,15.333333333333334,negativo
3,no funcionaba no,23,15.333333333333334,negativo
3,de octubre y,23,15.333333333333334,negativo
3,y solo ha,23,15.333333333333334,negativo
3,le entra agua,23,15.333333333333334,negativo
3,estaba roto y,23,15.333333333333334,negativo
3,usado veces y,23,15.333333333333334,negativo
3,la devolví no,23,15.333333333333334,negativo
3,el dinero el,61,15.25,negativo
3,producto no puedo,38,15.2,negativo
3,de funcionar correctamente,38,15.2,negativo
3,me a llegado,197,15.153846153846153,negativo
3,una estrella por,83,15.090909090909092,negativo
3,un mes no,83,15.090909090909092,negativo
3,me mandaron un,30,15.0,negativo
3,tenido que tirar,60,15.0,negativo
3,le pongo una,75,15.0,negativo
3,y aún estoy,30,15.0,negativo
3,no llegué a,30,15.0,negativo
3,no la aconsejo,30,15.0,negativo
3,estaba contento con,30,15.0,negativo
3,producto no lo,97,14.923076923076923,negativo
3,hacer la devolución,67,14.88888888888889,negativo
3,estoy esperando que,67,14.88888888888889,negativo
3,me han devuelto,163,14.818181818181818,negativo
3,devuelto el dinero,185,14.8,negativo
3,sale caro no,37,14.8,negativo
3,una vergüenza que,37,14.8,negativo
3,solicitado la devolución,74,14.8,negativo
3,va a llegar,37,14.8,negativo
3,lo he recibido,632,14.69767441860465,negativo
3,meses de espera,22,14.666666666666666,negativo
3,el proveedor no,22,14.666666666666666,negativo
3,devolución y no,22,14.666666666666666,negativo
3,me gusto nada,44,14.666666666666666,negativo
3,tengo que devolver,44,14.666666666666666,negativo
3,pedido no me,44,14.666666666666666,negativo
3,no ha podido,22,14.666666666666666,negativo
3,pedí la devolución,22,14.666666666666666,negativo
3,mi sorpresa al,22,14.666666666666666,negativo
3,ha roto con,22,14.666666666666666,negativo
3,mes y no,44,14.666666666666666,negativo
3,lo llegué a,22,14.666666666666666,negativo
3,de nada la,22,14.666666666666666,negativo
3,apenas un mes,22,14.666666666666666,negativo
3,me hicieron la,22,14.666666666666666,negativo
3,ha llegado he,22,14.666666666666666,negativo
3,no la volveré,22,14.666666666666666,negativo
3,meses me ha,22,14.666666666666666,negativo
3,de las peores,22,14.666666666666666,negativo
3,dejó de cargar,22,14.666666666666666,negativo
3,baja calidad la,22,14.666666666666666,negativo
3,no funcionan no,22,14.666666666666666,negativo
3,peor que la,22,14.666666666666666,negativo
3,de este vendedor,51,14.571428571428571,negativo
3,que llegue el,29,14.5,negativo
3,reembolso del dinero,29,14.5,negativo
3,entrega y no,29,14.5,negativo
3,que me den,29,14.5,negativo
3,lo devolví el,29,14.5,negativo
3,día de diciembre,36,14.4,negativo
3,tirar a la,36,14.4,negativo
3,no lo recibí,43,14.333333333333334,negativo
3,mala calidad para,43,14.333333333333334,negativo
3,para nada la,93,14.307692307692308,negativo
3,no las recomiendo,143,14.3,negativo
3,pedido y no,50,14.285714285714286,negativo
3,se ha perdido,50,14.285714285714286,negativo
3,sirven para nada,107,14.266666666666667,negativo
3,dejo de funcionar,341,14.208333333333334,negativo
3,estrella por que,28,14.0,negativo
3,el periodo de,49,14.0,negativo
3,pega por los,42,14.0,negativo
3,porque nunca me,21,14.0,negativo
3,anular el pedido,21,14.0,negativo
3,tiempo y dinero,42,14.0,negativo
3,decepcionado con el,70,14.0,negativo
3,a recibir el,28,14.0,negativo
3,no se nada,35,14.0,negativo
3,recibir el pedido,42,14.0,negativo
3,lo he intentado,63,14.0,negativo
3,muy mala la,21,14.0,negativo
3,al año y,21,14.0,negativo
3,después de mes,35,14.0,negativo
3,no es fiable,28,14.0,negativo
3,me indican que,28,14.0,negativo
3,amazon para que,21,14.0,negativo
3,la recomiendo en,49,14.0,negativo
3,ha llegado rota,42,14.0,negativo
3,a perder agua,21,14.0,negativo
3,el de marzo,35,14.0,negativo
3,han gustado nada,42,14.0,negativo
3,menos de año,21,14.0,negativo
3,me da tiempo,21,14.0,negativo
3,no hace buen,21,14.0,negativo
3,he devuelto ya,21,14.0,negativo
3,precio no merece,21,14.0,negativo
3,a otro vendedor,21,14.0,negativo
3,no volveré a,311,13.822222222222223,negativo
3,vuelvo a comprar,110,13.75,negativo
3,llego el producto,55,13.75,negativo
3,han devuelto el,158,13.73913043478261,negativo
3,descontento con el,48,13.714285714285714,negativo
3,una estrella porque,171,13.68,negativo
3,ni por asomo,41,13.666666666666666,negativo
3,de funcionar al,82,13.666666666666666,negativo
3,al segundo uso,41,13.666666666666666,negativo
3,dejado de funcionar,585,13.604651162790697,negativo
3,aun estoy esperando,34,13.6,negativo
3,lo venden como,34,13.6,negativo
3,y todavia no,34,13.6,negativo
3,del vendedor no,34,13.6,negativo
3,el dinero y,115,13.529411764705882,negativo
3,que no cumple,54,13.5,negativo
3,la pantalla además,27,13.5,negativo
3,se que hacer,27,13.5,negativo
3,y no funcionaba,54,13.5,negativo
3,he solicitado la,81,13.5,negativo
3,en esas condiciones,27,13.5,negativo
3,en un chino,27,13.5,negativo
3,me tenía que,27,13.5,negativo
3,y estoy esperando,27,13.5,negativo
3,llega el producto,27,13.5,negativo
3,más no lo,27,13.5,negativo
3,imagen no se,27,13.5,negativo
3,producto porque no,54,13.5,negativo
3,de juguete no,27,13.5,negativo
3,el de septiembre,47,13.428571428571429,negativo
3,estoy esperando a,47,13.428571428571429,negativo
3,decepcionado con la,47,13.428571428571429,negativo
3,uso y ya,47,13.428571428571429,negativo
3,me había pasado,87,13.384615384615385,negativo
3,menos de meses,100,13.333333333333334,negativo
3,estoy muy disgustada,20,13.333333333333334,negativo
3,no funciona nada,40,13.333333333333334,negativo
3,puedo devolver porque,20,13.333333333333334,negativo
3,pero nunca me,20,13.333333333333334,negativo
3,funcionaba bien pero,40,13.333333333333334,negativo
3,mi sorpresa ha,20,13.333333333333334,negativo
3,y a dia,20,13.333333333333334,negativo
3,nadie me ha,20,13.333333333333334,negativo
3,entrega era el,20,13.333333333333334,negativo
3,llegó tarde y,20,13.333333333333334,negativo
3,calidad bastante mala,20,13.333333333333334,negativo
3,el producto pues,20,13.333333333333334,negativo
3,tiempo se me,20,13.333333333333334,negativo
3,nada al final,20,13.333333333333334,negativo
3,he escrito al,20,13.333333333333334,negativo
3,nada no he,20,13.333333333333334,negativo
3,devuelto ya que,20,13.333333333333334,negativo
3,sin hacer nada,20,13.333333333333334,negativo
3,ahora tendré que,20,13.333333333333334,negativo
3,tanto no me,20,13.333333333333334,negativo
3,ha dejado de,590,13.258426966292134,negativo
3,ha llegado el,489,13.216216216216216,negativo
3,devolver el producto,185,13.214285714285714,negativo
3,he recibido y,66,13.2,negativo
3,compra no me,33,13.2,negativo
3,un mes se,66,13.2,negativo
3,realizar la devolución,33,13.2,negativo
3,esperando a que,92,13.142857142857142,negativo
3,de enero y,59,13.11111111111111,negativo
3,es una vergüenza,59,13.11111111111111,negativo
3,mala calidad del,59,13.11111111111111,negativo
3,lo recomiendo en,157,13.083333333333334,negativo
3,mala calidad y,242,13.08108108108108,negativo
3,y lo peor,111,13.058823529411764,negativo
3,esperando que llegue,26,13.0,negativo
3,lo han entregado,65,13.0,negativo
3,no tiene calidad,26,13.0,negativo
3,roto no lo,26,13.0,negativo
3,no cumplen con,26,13.0,negativo
3,ha pasado lo,39,13.0,negativo
3,de funcionar una,26,13.0,negativo
3,dos meses se,39,13.0,negativo
3,roto a los,26,13.0,negativo
3,que dejó de,26,13.0,negativo
3,he seguido las,39,13.0,negativo
3,no llegue a,26,13.0,negativo
3,pedido dos veces,26,13.0,negativo
3,no vale para,588,12.923076923076923,negativo
3,respuesta del vendedor,58,12.88888888888889,negativo
3,a su devolución,45,12.857142857142858,negativo
3,nada es una,45,12.857142857142858,negativo
3,tenido mala suerte,45,12.857142857142858,negativo
3,peor de todo,77,12.833333333333334,negativo
3,amazon no me,64,12.8,negativo
3,se rompe enseguida,32,12.8,negativo
3,de lo peor,64,12.8,negativo
3,dijeron que me,32,12.8,negativo
3,no cumple mis,32,12.8,negativo
3,se pega por,32,12.8,negativo
3,seguido las instrucciones,32,12.8,negativo
3,llegado el paquete,51,12.75,negativo
3,de muy baja,127,12.7,negativo
3,y nadie me,38,12.666666666666666,negativo
3,con este vendedor,38,12.666666666666666,negativo
3,el dinero la,38,12.666666666666666,negativo
3,no merecen la,38,12.666666666666666,negativo
3,porque no funcionaba,38,12.666666666666666,negativo
3,todavía no me,120,12.631578947368421,negativo
3,tuve que tirar,44,12.571428571428571,negativo
3,si llego a,25,12.5,negativo
3,pega en los,25,12.5,negativo
3,recibido no es,25,12.5,negativo
3,demasiado pequeño no,25,12.5,negativo
3,me ha contestado,25,12.5,negativo
3,producto aún no,25,12.5,negativo
3,se ha doblado,25,12.5,negativo
3,pone que el,25,12.5,negativo
3,nunca llegó a,25,12.5,negativo
3,de devolución y,25,12.5,negativo
3,y en mal,25,12.5,negativo
3,a saber no,25,12.5,negativo
3,paquete y no,25,12.5,negativo
3,no aguanta ni,25,12.5,negativo
3,le ha durado,25,12.5,negativo
3,llego roto y,25,12.5,negativo
3,solicité la devolución,25,12.5,negativo
3,la devolución a,25,12.5,negativo
3,no vale no,25,12.5,negativo
3,pantalla no me,25,12.5,negativo
3,parece muy mal,25,12.5,negativo
3,nada el producto,56,12.444444444444445,negativo
3,y se rompen,56,12.444444444444445,negativo
3,me llego la,31,12.4,negativo
3,he devuelto y,93,12.4,negativo
3,no cumple la,31,12.4,negativo
3,protector no se,37,12.333333333333334,negativo
3,he pedido el,37,12.333333333333334,negativo
3,una pena pero,37,12.333333333333334,negativo
3,no me gustaron,43,12.285714285714286,negativo
3,servido para nada,49,12.25,negativo
3,no funciona y,159,12.23076923076923,negativo
3,valorar el producto,55,12.222222222222221,negativo
3,al principio muy,55,12.222222222222221,negativo
3,todavía estoy esperando,55,12.222222222222221,negativo
3,que devolver no,61,12.2,negativo
3,no funciona correctamente,128,12.19047619047619,negativo
3,dos días de,79,12.153846153846153,negativo
3,ha llegado roto,97,12.125,negativo
3,no cumple su,97,12.125,negativo
3,mala calidad el,115,12.105263157894736,negativo
3,mi pedido no,24,12.0,negativo
3,no entiendo como,96,12.0,negativo
3,el producto aún,24,12.0,negativo
3,porque ya no,30,12.0,negativo
3,y no carga,54,12.0,negativo
3,el producto después,24,12.0,negativo
3,una falta de,24,12.0,negativo
3,de entrega era,36,12.0,negativo
3,fue mi sorpresa,24,12.0,negativo
3,ha roto al,30,12.0,negativo
3,ya han pasado,24,12.0,negativo
3,ya no funcionaba,48,12.0,negativo
3,ni lo he,24,12.0,negativo
3,se suponía que,42,12.0,negativo
3,calidad muy baja,36,12.0,negativo
3,es una porquería,36,12.0,negativo
3,funcionar a los,65,11.818181818181818,negativo
3,ha llegado una,59,11.8,negativo
3,la mala calidad,53,11.777777777777779,negativo
3,para nada en,47,11.75,negativo
3,voy a devolver,270,11.73913043478261,negativo
3,pasado lo mismo,41,11.714285714285714,negativo
3,y encima me,41,11.714285714285714,negativo
3,fecha de hoy,41,11.714285714285714,negativo
3,no merece la,444,11.68421052631579,negativo
3,no me llega,70,11.666666666666666,negativo
3,lo han mandado,35,11.666666666666666,negativo
3,de septiembre y,35,11.666666666666666,negativo
3,para nada me,35,11.666666666666666,negativo
3,durado una semana,35,11.666666666666666,negativo
3,no dura nada,128,11.636363636363637,negativo
3,baja calidad no,64,11.636363636363637,negativo
3,se han fundido,29,11.6,negativo
3,se despega el,29,11.6,negativo
3,número de seguimiento,29,11.6,negativo
3,a este proveedor,29,11.6,negativo
3,ha durado dos,58,11.6,negativo
3,ninguno de los,110,11.578947368421053,negativo
3,después de días,81,11.571428571428571,negativo
3,lo pedí y,46,11.5,negativo
3,quiero que me,46,11.5,negativo
3,nadie se ha,23,11.5,negativo
3,se pega en,23,11.5,negativo
3,pagar los gastos,23,11.5,negativo
3,funciona no me,23,11.5,negativo
3,producto pone que,23,11.5,negativo
3,pasado un mes,23,11.5,negativo
3,dice que me,23,11.5,negativo
3,para nada con,23,11.5,negativo
3,voy a intentar,23,11.5,negativo
3,y al intentar,23,11.5,negativo
3,muy mal se,23,11.5,negativo
3,meses ya no,46,11.5,negativo
3,una semana me,23,11.5,negativo
3,abrí el paquete,23,11.5,negativo
3,mala calidad los,23,11.5,negativo
3,un producto usado,23,11.5,negativo
3,muy mala se,23,11.5,negativo
3,he procedido a,23,11.5,negativo
3,pero en dos,23,11.5,negativo
3,un mes el,40,11.428571428571429,negativo
3,al segundo dia,40,11.428571428571429,negativo
3,a amazon y,74,11.384615384615385,negativo
3,ver con lo,51,11.333333333333334,negativo
3,me llega el,34,11.333333333333334,negativo
3,ha llegado uno,34,11.333333333333334,negativo
3,para nada el,124,11.272727272727273,negativo
3,muy mal el,62,11.272727272727273,negativo
3,nunca me había,62,11.272727272727273,negativo
3,con la devolución,45,11.25,negativo
3,no han llegado,45,11.25,negativo
3,y dejo de,45,11.25,negativo
3,sorpresa ha sido,28,11.2,negativo
3,uso ya no,28,11.2,negativo
3,mi pedido y,28,11.2,negativo
3,mala calidad a,28,11.2,negativo
3,llego el paquete,28,11.2,negativo
3,mi experiencia no,28,11.2,negativo
3,y encima no,67,11.166666666666666,negativo
3,se despega no,39,11.142857142857142,negativo
